[prop_MultiPreserve|
generated error fail pass / total     time test name
[ ]    0    0    0    0 / 1000     0.0s test_prop_MultiPreserve
[ ]  245    0    0   20 / 1000    18.3s test_prop_MultiPreserve (collecting)
[ ]  282    0    0   20 / 1000    18.5s test_prop_MultiPreserve (collecting)
[ ]  286    0    0   20 / 1000    18.7s test_prop_MultiPreserve (collecting)
[ ]  287    0    0   20 / 1000    19.0s test_prop_MultiPreserve (collecting)
[ ]  297    0    0   20 / 1000    19.7s test_prop_MultiPreserve (collecting)
[ ]  304    0    0   20 / 1000    19.8s test_prop_MultiPreserve (collecting)
[ ]  339    0    0   22 / 1000    20.5s test_prop_MultiPreserve (collecting)
[ ]  345    0    0   23 / 1000    21.4s test_prop_MultiPreserve (collecting)
[ ]  359    0    0   25 / 1000    22.1s test_prop_MultiPreserve (collecting)
[ ]  360    0    0   25 / 1000    22.3s test_prop_MultiPreserve (collecting)
[ ]  363    0    0   25 / 1000    22.9s test_prop_MultiPreserve (collecting)
[ ]  390    0    0   30 / 1000    23.1s test_prop_MultiPreserve (collecting)
[ ]  396    0    0   30 / 1000    23.7s test_prop_MultiPreserve (collecting)
[ ]  431    0    0   32 / 1000    24.1s test_prop_MultiPreserve (collecting)
[ ]  433    0    0   33 / 1000    26.4s test_prop_MultiPreserve (collecting)
[ ]  434    0    0   33 / 1000    26.9s test_prop_MultiPreserve (collecting)
[ ]  438    0    0   33 / 1000    27.7s test_prop_MultiPreserve (collecting)
[ ]  447    0    0   37 / 1000    28.6s test_prop_MultiPreserve (collecting)
[ ]  462    0    0   38 / 1000    29.5s test_prop_MultiPreserve (collecting)
[ ]  530    0    0   43 / 1000    29.8s test_prop_MultiPreserve (collecting)
[ ]  554    0    0   45 / 1000    30.1s test_prop_MultiPreserve (collecting)
[ ]  567    0    0   45 / 1000    30.2s test_prop_MultiPreserve (collecting)
[ ]  587    0    0   45 / 1000    31.1s test_prop_MultiPreserve (collecting)
[ ]  628    0    0   48 / 1000    31.2s test_prop_MultiPreserve (collecting)
[ ]  631    0    0   48 / 1000    33.5s test_prop_MultiPreserve (collecting)
[ ]  640    0    0   48 / 1000    34.2s test_prop_MultiPreserve (collecting)
[ ]  648    0    0   48 / 1000    35.1s test_prop_MultiPreserve (collecting)
[ ]  669    0    0   51 / 1000    36.0s test_prop_MultiPreserve (collecting)
[ ]  671    0    0   51 / 1000    36.2s test_prop_MultiPreserve (collecting)
[ ]  688    0    0   51 / 1000    36.3s test_prop_MultiPreserve (collecting)
[ ]  689    0    0   51 / 1000    37.1s test_prop_MultiPreserve (collecting)
[ ]  709    0    0   52 / 1000    37.5s test_prop_MultiPreserve (collecting)
[ ]  728    0    0   54 / 1000    38.2s test_prop_MultiPreserve (collecting)
[ ]  780    0    0   58 / 1000    39.2s test_prop_MultiPreserve (collecting)
[ ]  797    0    0   59 / 1000    39.9s test_prop_MultiPreserve (collecting)
[ ]  798    0    0   59 / 1000    42.1s test_prop_MultiPreserve (collecting)
[ ]  803    0    0   59 / 1000    42.7s test_prop_MultiPreserve (collecting)
[ ]  810    0    0   59 / 1000    43.1s test_prop_MultiPreserve (collecting)
[ ]  856    0    0   62 / 1000    45.4s test_prop_MultiPreserve (collecting)
[ ]  864    0    0   63 / 1000    46.1s test_prop_MultiPreserve (collecting)
[ ]  877    0    0   64 / 1000    46.2s test_prop_MultiPreserve (collecting)
[ ]  907    0    0   69 / 1000    46.3s test_prop_MultiPreserve (collecting)
[ ]  920    0    0   69 / 1000    46.4s test_prop_MultiPreserve (collecting)
[ ]  938    0    0   70 / 1000    46.6s test_prop_MultiPreserve (collecting)
[ ]  961    0    0   72 / 1000    49.0s test_prop_MultiPreserve (collecting)
[ ]  969    0    0   72 / 1000    49.1s test_prop_MultiPreserve (collecting)
[ ] 1007    0    0   78 / 1000    49.2s test_prop_MultiPreserve (collecting)
[ ] 1020    0    0   81 / 1000    49.9s test_prop_MultiPreserve (collecting)
[ ] 1042    0    0   83 / 1000    50.0s test_prop_MultiPreserve (collecting)
[ ] 1055    0    0   85 / 1000    51.3s test_prop_MultiPreserve (collecting)
[ ] 1057    0    0   85 / 1000    51.5s test_prop_MultiPreserve (collecting)
[ ] 1059    0    0   85 / 1000    51.8s test_prop_MultiPreserve (collecting)
[ ] 1091    0    0   90 / 1000    52.6s test_prop_MultiPreserve (collecting)
[ ] 1102    0    0   90 / 1000    52.9s test_prop_MultiPreserve (collecting)
[ ] 1103    0    0   90 / 1000    53.0s test_prop_MultiPreserve (collecting)
[ ] 1109    0    0   90 / 1000    53.2s test_prop_MultiPreserve (collecting)
[ ] 1125    0    0   90 / 1000    53.9s test_prop_MultiPreserve (collecting)
[ ] 1135    0    0   92 / 1000    54.1s test_prop_MultiPreserve (collecting)
[ ] 1142    0    0   93 / 1000    56.5s test_prop_MultiPreserve (collecting)
[ ] 1154    0    0   93 / 1000    56.6s test_prop_MultiPreserve (collecting)
[ ] 1175    0    0   94 / 1000    56.7s test_prop_MultiPreserve (collecting)
[ ] 1185    0    0   94 / 1000    59.2s test_prop_MultiPreserve (collecting)
[✓] 1200    0    0   96 / 1000    59.2s test_prop_MultiPreserve
================================================================================
success (ran 1 tests)
|prop_MultiPreserve -> 59057.33]
[prop_MultiPreserve|
generated error fail pass / total     time test name
[ ]    0    0    0    0 / 1000     0.0s test_prop_MultiPreserve
[ ]    0    0    0    0 / 1000     0.0s test_prop_MultiPreserve (generating)
[ ]   19    0    0    2 / 1000     0.8s test_prop_MultiPreserve (collecting)
[ ]   39    0    0    2 / 1000     0.9s test_prop_MultiPreserve (collecting)
[ ]   77    0    0    7 / 1000     3.1s test_prop_MultiPreserve (collecting)
[ ]   82    0    0    8 / 1000     3.9s test_prop_MultiPreserve (collecting)
[ ]   98    0    0    9 / 1000     4.2s test_prop_MultiPreserve (collecting)
[ ]  111    0    0    9 / 1000     4.4s test_prop_MultiPreserve (collecting)
[ ]  113    0    0    9 / 1000     5.2s test_prop_MultiPreserve (collecting)
[ ]  125    0    0   10 / 1000     5.4s test_prop_MultiPreserve (collecting)
[ ]  150    0    0   12 / 1000     6.2s test_prop_MultiPreserve (collecting)
[ ]  164    0    0   14 / 1000     6.3s test_prop_MultiPreserve (collecting)
[ ]  184    0    0   15 / 1000     6.9s test_prop_MultiPreserve (collecting)
[ ]  188    0    0   15 / 1000     7.2s test_prop_MultiPreserve (collecting)
[ ]  193    0    0   16 / 1000     7.3s test_prop_MultiPreserve (collecting)
[ ]  252    0    0   20 / 1000     7.5s test_prop_MultiPreserve (collecting)
[ ]  281    0    0   22 / 1000     7.7s test_prop_MultiPreserve (collecting)
[ ]  288    0    0   23 / 1000     8.4s test_prop_MultiPreserve (collecting)
[ ]  316    0    0   26 / 1000     9.1s test_prop_MultiPreserve (collecting)
[ ]  337    0    0   27 / 1000     9.8s test_prop_MultiPreserve (collecting)
[ ]  346    0    0   27 / 1000    10.7s test_prop_MultiPreserve (collecting)
[ ]  353    0    0   27 / 1000    13.0s test_prop_MultiPreserve (collecting)
[ ]  397    0    0   30 / 1000    13.1s test_prop_MultiPreserve (collecting)
[ ]  440    0    0   35 / 1000    13.2s test_prop_MultiPreserve (collecting)
[ ]  471    0    0   36 / 1000    13.3s test_prop_MultiPreserve (collecting)
[ ]  501    0    0   36 / 1000    13.4s test_prop_MultiPreserve (collecting)
[ ]  523    0    0   37 / 1000    13.5s test_prop_MultiPreserve (collecting)
[ ]  546    0    0   40 / 1000    14.5s test_prop_MultiPreserve (collecting)
[ ]  599    0    0   44 / 1000    14.6s test_prop_MultiPreserve (collecting)
[ ]  617    0    0   45 / 1000    14.9s test_prop_MultiPreserve (collecting)
[ ]  647    0    0   48 / 1000    15.0s test_prop_MultiPreserve (collecting)
[ ]  660    0    0   48 / 1000    15.3s test_prop_MultiPreserve (collecting)
[ ]  663    0    0   48 / 1000    16.1s test_prop_MultiPreserve (collecting)
[ ]  671    0    0   49 / 1000    16.2s test_prop_MultiPreserve (collecting)
[ ]  693    0    0   52 / 1000    16.3s test_prop_MultiPreserve (collecting)
[ ]  731    0    0   57 / 1000    16.5s test_prop_MultiPreserve (collecting)
[ ]  736    0    0   57 / 1000    18.7s test_prop_MultiPreserve (collecting)
[ ]  743    0    0   58 / 1000    19.0s test_prop_MultiPreserve (collecting)
[ ]  776    0    0   61 / 1000    21.2s test_prop_MultiPreserve (collecting)
[ ]  800    0    0   62 / 1000    21.3s test_prop_MultiPreserve (collecting)
[ ]  822    0    0   62 / 1000    22.3s test_prop_MultiPreserve (collecting)
[ ]  843    0    0   66 / 1000    23.0s test_prop_MultiPreserve (collecting)
[ ]  847    0    0   67 / 1000    25.4s test_prop_MultiPreserve (collecting)
[ ]  915    0    0   75 / 1000    25.5s test_prop_MultiPreserve (collecting)
[ ]  956    0    0   76 / 1000    26.6s test_prop_MultiPreserve (collecting)
[ ]  977    0    0   79 / 1000    28.9s test_prop_MultiPreserve (collecting)
[ ]  998    0    0   82 / 1000    31.6s test_prop_MultiPreserve (collecting)
[ ] 1001    0    0   82 / 1000    32.1s test_prop_MultiPreserve (collecting)
[ ] 1013    0    0   84 / 1000    34.4s test_prop_MultiPreserve (collecting)
[ ] 1042    0    0   85 / 1000    35.0s test_prop_MultiPreserve (collecting)
[ ] 1050    0    0   86 / 1000    35.9s test_prop_MultiPreserve (collecting)
[ ] 1102    0    0   91 / 1000    36.2s test_prop_MultiPreserve (collecting)
[ ] 1105    0    0   91 / 1000    38.3s test_prop_MultiPreserve (collecting)
[ ] 1109    0    0   91 / 1000    39.1s test_prop_MultiPreserve (collecting)
[ ] 1115    0    0   91 / 1000    39.6s test_prop_MultiPreserve (collecting)
[ ] 1134    0    0   92 / 1000    39.8s test_prop_MultiPreserve (collecting)
[ ] 1142    0    0   92 / 1000    40.0s test_prop_MultiPreserve (collecting)
[ ] 1179    0    0   97 / 1000    40.1s test_prop_MultiPreserve (collecting)
[ ] 1181    0    0   97 / 1000    40.8s test_prop_MultiPreserve (collecting)
[ ] 1183    0    0   97 / 1000    41.0s test_prop_MultiPreserve (collecting)
[ ] 1195    0    0   98 / 1000    41.1s test_prop_MultiPreserve (collecting)
[✓] 1200    0    0   99 / 1000    41.1s test_prop_MultiPreserve
================================================================================
success (ran 1 tests)
|prop_MultiPreserve -> 41068.09]
[prop_MultiPreserve|
generated error fail pass / total     time test name
[ ]    0    0    0    0 / 1000     0.0s test_prop_MultiPreserve
[ ]    0    0    0    0 / 1000     0.0s test_prop_MultiPreserve (generating)
[ ]   25    0    0    2 / 1000     2.4s test_prop_MultiPreserve (collecting)
[ ]   46    0    0    4 / 1000     4.8s test_prop_MultiPreserve (collecting)
[ ]   68    0    0    7 / 1000     4.9s test_prop_MultiPreserve (collecting)
[ ]   69    0    0    7 / 1000     5.0s test_prop_MultiPreserve (collecting)
[ ]   96    0    0    9 / 1000     5.3s test_prop_MultiPreserve (collecting)
[ ]   99    0    0    9 / 1000     7.9s test_prop_MultiPreserve (collecting)
[ ]  131    0    0   12 / 1000     8.5s test_prop_MultiPreserve (collecting)
[ ]  140    0    0   13 / 1000     8.9s test_prop_MultiPreserve (collecting)
[ ]  160    0    0   13 / 1000     9.0s test_prop_MultiPreserve (collecting)
[ ]  163    0    0   13 / 1000    11.3s test_prop_MultiPreserve (collecting)
[ ]  167    0    0   13 / 1000    12.0s test_prop_MultiPreserve (collecting)
[ ]  192    0    0   16 / 1000    12.3s test_prop_MultiPreserve (collecting)
[ ]  215    0    0   18 / 1000    13.4s test_prop_MultiPreserve (collecting)
[ ]  225    0    0   20 / 1000    13.6s test_prop_MultiPreserve (collecting)
[ ]  236    0    0   20 / 1000    14.5s test_prop_MultiPreserve (collecting)
[ ]  268    0    0   23 / 1000    15.3s test_prop_MultiPreserve (collecting)
[ ]  279    0    0   26 / 1000    15.4s test_prop_MultiPreserve (collecting)
[ ]  299    0    0   27 / 1000    16.2s test_prop_MultiPreserve (collecting)
[ ]  331    0    0   30 / 1000    17.0s test_prop_MultiPreserve (collecting)
[ ]  332    0    0   30 / 1000    17.8s test_prop_MultiPreserve (collecting)
[ ]  374    0    0   32 / 1000    17.9s test_prop_MultiPreserve (collecting)
[ ]  392    0    0   35 / 1000    18.7s test_prop_MultiPreserve (collecting)
[ ]  411    0    0   38 / 1000    19.4s test_prop_MultiPreserve (collecting)
[ ]  429    0    0   38 / 1000    19.8s test_prop_MultiPreserve (collecting)
[ ]  461    0    0   40 / 1000    19.9s test_prop_MultiPreserve (collecting)
[ ]  497    0    0   42 / 1000    20.0s test_prop_MultiPreserve (collecting)
[ ]  549    0    0   44 / 1000    20.8s test_prop_MultiPreserve (collecting)
[ ]  563    0    0   44 / 1000    21.0s test_prop_MultiPreserve (collecting)
[ ]  580    0    0   44 / 1000    21.1s test_prop_MultiPreserve (collecting)
[ ]  592    0    0   44 / 1000    23.5s test_prop_MultiPreserve (collecting)
[ ]  603    0    0   45 / 1000    25.7s test_prop_MultiPreserve (collecting)
[ ]  615    0    0   47 / 1000    25.9s test_prop_MultiPreserve (collecting)
[ ]  622    0    0   47 / 1000    26.0s test_prop_MultiPreserve (collecting)
[ ]  624    0    0   47 / 1000    28.6s test_prop_MultiPreserve (collecting)
[ ]  637    0    0   49 / 1000    28.7s test_prop_MultiPreserve (collecting)
[ ]  660    0    0   51 / 1000    28.8s test_prop_MultiPreserve (collecting)
[ ]  661    0    0   51 / 1000    29.2s test_prop_MultiPreserve (collecting)
[ ]  673    0    0   52 / 1000    29.3s test_prop_MultiPreserve (collecting)
[ ]  707    0    0   55 / 1000    31.6s test_prop_MultiPreserve (collecting)
[ ]  723    0    0   58 / 1000    32.4s test_prop_MultiPreserve (collecting)
[ ]  730    0    0   59 / 1000    32.9s test_prop_MultiPreserve (collecting)
[ ]  760    0    0   62 / 1000    35.2s test_prop_MultiPreserve (collecting)
[ ]  768    0    0   62 / 1000    35.3s test_prop_MultiPreserve (collecting)
[ ]  795    0    0   64 / 1000    36.3s test_prop_MultiPreserve (collecting)
[ ]  797    0    0   64 / 1000    36.4s test_prop_MultiPreserve (collecting)
[ ]  809    0    0   65 / 1000    36.6s test_prop_MultiPreserve (collecting)
[ ]  824    0    0   66 / 1000    37.3s test_prop_MultiPreserve (collecting)
[ ]  853    0    0   68 / 1000    37.5s test_prop_MultiPreserve (collecting)
[ ]  861    0    0   68 / 1000    38.2s test_prop_MultiPreserve (collecting)
[ ]  868    0    0   68 / 1000    38.9s test_prop_MultiPreserve (collecting)
[ ]  882    0    0   69 / 1000    39.6s test_prop_MultiPreserve (collecting)
[ ]  888    0    0   69 / 1000    39.8s test_prop_MultiPreserve (collecting)
[ ]  900    0    0   70 / 1000    40.1s test_prop_MultiPreserve (collecting)
[ ]  934    0    0   73 / 1000    40.2s test_prop_MultiPreserve (collecting)
[ ]  939    0    0   73 / 1000    40.4s test_prop_MultiPreserve (collecting)
[ ]  949    0    0   73 / 1000    41.2s test_prop_MultiPreserve (collecting)
[ ]  979    0    0   76 / 1000    41.3s test_prop_MultiPreserve (collecting)
[ ] 1006    0    0   78 / 1000    41.4s test_prop_MultiPreserve (collecting)
[ ] 1015    0    0   78 / 1000    41.5s test_prop_MultiPreserve (collecting)
[ ] 1021    0    0   79 / 1000    41.8s test_prop_MultiPreserve (collecting)
[ ] 1026    0    0   79 / 1000    42.6s test_prop_MultiPreserve (collecting)
[ ] 1049    0    0   79 / 1000    42.9s test_prop_MultiPreserve (collecting)
[ ] 1079    0    0   80 / 1000    43.0s test_prop_MultiPreserve (collecting)
[ ] 1094    0    0   80 / 1000    45.4s test_prop_MultiPreserve (collecting)
[ ] 1118    0    0   81 / 1000    46.0s test_prop_MultiPreserve (collecting)
[ ] 1167    0    0   85 / 1000    46.1s test_prop_MultiPreserve (collecting)
[ ] 1170    0    0   85 / 1000    46.2s test_prop_MultiPreserve (collecting)
[✓] 1200    0    0   88 / 1000    46.3s test_prop_MultiPreserve
================================================================================
success (ran 1 tests)
|prop_MultiPreserve -> 46173.94]
[prop_MultiPreserve|
generated error fail pass / total     time test name
[ ]    0    0    0    0 / 1000     0.0s test_prop_MultiPreserve
[ ]    0    0    0    0 / 1000     0.0s test_prop_MultiPreserve (generating)
[ ]   39    0    0    5 / 1000     0.1s test_prop_MultiPreserve (collecting)
[ ]   42    0    0    5 / 1000     0.9s test_prop_MultiPreserve (collecting)
[ ]   44    0    0    5 / 1000     3.0s test_prop_MultiPreserve (collecting)
[ ]   61    0    0    6 / 1000     3.1s test_prop_MultiPreserve (collecting)
[ ]   77    0    0    7 / 1000     3.2s test_prop_MultiPreserve (collecting)
[ ]   87    0    0    8 / 1000     5.6s test_prop_MultiPreserve (collecting)
[ ]   94    0    0    8 / 1000     5.7s test_prop_MultiPreserve (collecting)
[ ]  106    0    0    9 / 1000     5.8s test_prop_MultiPreserve (collecting)
[ ]  109    0    0    9 / 1000     6.4s test_prop_MultiPreserve (collecting)
[ ]  116    0    0    9 / 1000     6.5s test_prop_MultiPreserve (collecting)
[ ]  178    0    0   14 / 1000     6.6s test_prop_MultiPreserve (collecting)
[ ]  197    0    0   14 / 1000     6.7s test_prop_MultiPreserve (collecting)
[ ]  204    0    0   14 / 1000     7.7s test_prop_MultiPreserve (collecting)
[ ]  227    0    0   15 / 1000     7.9s test_prop_MultiPreserve (collecting)
[ ]  250    0    0   18 / 1000    10.4s test_prop_MultiPreserve (collecting)
[ ]  261    0    0   18 / 1000    10.5s test_prop_MultiPreserve (collecting)
[ ]  275    0    0   21 / 1000    11.1s test_prop_MultiPreserve (collecting)
[ ]  277    0    0   21 / 1000    13.7s test_prop_MultiPreserve (collecting)
[ ]  288    0    0   21 / 1000    13.9s test_prop_MultiPreserve (collecting)
[ ]  301    0    0   23 / 1000    14.0s test_prop_MultiPreserve (collecting)
[ ]  309    0    0   23 / 1000    14.1s test_prop_MultiPreserve (collecting)
[ ]  337    0    0   24 / 1000    14.2s test_prop_MultiPreserve (collecting)
[ ]  340    0    0   24 / 1000    15.1s test_prop_MultiPreserve (collecting)
[ ]  358    0    0   25 / 1000    17.6s test_prop_MultiPreserve (collecting)
[ ]  361    0    0   25 / 1000    18.3s test_prop_MultiPreserve (collecting)
[ ]  365    0    0   25 / 1000    20.4s test_prop_MultiPreserve (collecting)
[ ]  386    0    0   29 / 1000    21.1s test_prop_MultiPreserve (collecting)
[ ]  396    0    0   29 / 1000    22.1s test_prop_MultiPreserve (collecting)
[ ]  438    0    0   34 / 1000    24.2s test_prop_MultiPreserve (collecting)
[ ]  459    0    0   36 / 1000    24.3s test_prop_MultiPreserve (collecting)
[ ]  469    0    0   37 / 1000    25.1s test_prop_MultiPreserve (collecting)
[ ]  506    0    0   38 / 1000    25.2s test_prop_MultiPreserve (collecting)
[ ]  527    0    0   40 / 1000    27.7s test_prop_MultiPreserve (collecting)
[ ]  539    0    0   41 / 1000    27.8s test_prop_MultiPreserve (collecting)
[ ]  550    0    0   42 / 1000    28.3s test_prop_MultiPreserve (collecting)
[ ]  554    0    0   43 / 1000    28.9s test_prop_MultiPreserve (collecting)
[ ]  601    0    0   49 / 1000    29.0s test_prop_MultiPreserve (collecting)
[ ]  616    0    0   49 / 1000    31.8s test_prop_MultiPreserve (collecting)
[ ]  635    0    0   51 / 1000    33.9s test_prop_MultiPreserve (collecting)
[ ]  651    0    0   53 / 1000    34.1s test_prop_MultiPreserve (collecting)
[ ]  663    0    0   56 / 1000    34.2s test_prop_MultiPreserve (collecting)
[ ]  665    0    0   56 / 1000    34.7s test_prop_MultiPreserve (collecting)
[ ]  705    0    0   57 / 1000    34.8s test_prop_MultiPreserve (collecting)
[ ]  715    0    0   59 / 1000    37.3s test_prop_MultiPreserve (collecting)
[ ]  722    0    0   60 / 1000    37.8s test_prop_MultiPreserve (collecting)
[ ]  729    0    0   61 / 1000    38.4s test_prop_MultiPreserve (collecting)
[ ]  747    0    0   62 / 1000    39.4s test_prop_MultiPreserve (collecting)
[ ]  768    0    0   62 / 1000    39.5s test_prop_MultiPreserve (collecting)
[ ]  779    0    0   63 / 1000    39.8s test_prop_MultiPreserve (collecting)
[ ]  787    0    0   63 / 1000    42.1s test_prop_MultiPreserve (collecting)
[ ]  815    0    0   66 / 1000    44.3s test_prop_MultiPreserve (collecting)
[ ]  828    0    0   66 / 1000    45.1s test_prop_MultiPreserve (collecting)
[ ]  867    0    0   68 / 1000    45.2s test_prop_MultiPreserve (collecting)
[ ]  873    0    0   69 / 1000    46.2s test_prop_MultiPreserve (collecting)
[ ]  888    0    0   71 / 1000    48.6s test_prop_MultiPreserve (collecting)
[ ]  899    0    0   71 / 1000    48.7s test_prop_MultiPreserve (collecting)
[ ]  902    0    0   71 / 1000    51.3s test_prop_MultiPreserve (collecting)
[ ]  958    0    0   76 / 1000    51.4s test_prop_MultiPreserve (collecting)
[ ]  962    0    0   77 / 1000    51.6s test_prop_MultiPreserve (collecting)
[ ]  987    0    0   81 / 1000    52.5s test_prop_MultiPreserve (collecting)
[ ] 1004    0    0   81 / 1000    52.7s test_prop_MultiPreserve (collecting)
[ ] 1043    0    0   87 / 1000    52.8s test_prop_MultiPreserve (collecting)
[ ] 1078    0    0   91 / 1000    52.9s test_prop_MultiPreserve (collecting)
[ ] 1080    0    0   91 / 1000    55.3s test_prop_MultiPreserve (collecting)
[ ] 1094    0    0   92 / 1000    57.5s test_prop_MultiPreserve (collecting)
[ ] 1131    0    0   95 / 1000    57.8s test_prop_MultiPreserve (collecting)
[ ] 1144    0    0   96 / 1000    58.7s test_prop_MultiPreserve (collecting)
[ ] 1184    0    0  100 / 1000    58.8s test_prop_MultiPreserve (collecting)
[✓] 1200    0    0  100 / 1000    58.8s test_prop_MultiPreserve
================================================================================
success (ran 1 tests)
|prop_MultiPreserve -> 58796.57]
[prop_MultiPreserve|
generated error fail pass / total     time test name
[ ]    0    0    0    0 / 1000     0.0s test_prop_MultiPreserve
[ ]    0    0    0    0 / 1000     0.0s test_prop_MultiPreserve (generating)
[ ]   15    0    0    1 / 1000     0.7s test_prop_MultiPreserve (collecting)
[ ]   16    0    0    1 / 1000     1.7s test_prop_MultiPreserve (collecting)
[ ]   58    0    0    6 / 1000     2.5s test_prop_MultiPreserve (collecting)
[ ]   97    0    0    8 / 1000     3.3s test_prop_MultiPreserve (collecting)
[ ]  108    0    0   10 / 1000     3.6s test_prop_MultiPreserve (collecting)
[ ]  144    0    0   13 / 1000     4.5s test_prop_MultiPreserve (collecting)
[ ]  220    0    0   16 / 1000     4.6s test_prop_MultiPreserve (collecting)
[ ]  242    0    0   17 / 1000     5.5s test_prop_MultiPreserve (collecting)
[ ]  244    0    0   17 / 1000     6.2s test_prop_MultiPreserve (collecting)
[ ]  245    0    0   17 / 1000     6.9s test_prop_MultiPreserve (collecting)
[ ]  268    0    0   20 / 1000     7.1s test_prop_MultiPreserve (collecting)
[ ]  270    0    0   20 / 1000     7.3s test_prop_MultiPreserve (collecting)
[ ]  300    0    0   20 / 1000     7.6s test_prop_MultiPreserve (collecting)
[ ]  313    0    0   21 / 1000     8.4s test_prop_MultiPreserve (collecting)
[ ]  316    0    0   21 / 1000    10.7s test_prop_MultiPreserve (collecting)
[ ]  345    0    0   23 / 1000    10.8s test_prop_MultiPreserve (collecting)
[ ]  365    0    0   25 / 1000    13.9s test_prop_MultiPreserve (collecting)
[ ]  366    0    0   25 / 1000    15.9s test_prop_MultiPreserve (collecting)
[ ]  387    0    0   25 / 1000    18.4s test_prop_MultiPreserve (collecting)
[ ]  395    0    0   27 / 1000    19.2s test_prop_MultiPreserve (collecting)
[ ]  401    0    0   27 / 1000    20.0s test_prop_MultiPreserve (collecting)
[ ]  426    0    0   27 / 1000    20.1s test_prop_MultiPreserve (collecting)
[ ]  457    0    0   30 / 1000    20.3s test_prop_MultiPreserve (collecting)
[ ]  488    0    0   32 / 1000    22.6s test_prop_MultiPreserve (collecting)
[ ]  502    0    0   33 / 1000    23.7s test_prop_MultiPreserve (collecting)
[ ]  507    0    0   34 / 1000    24.4s test_prop_MultiPreserve (collecting)
[ ]  514    0    0   35 / 1000    25.3s test_prop_MultiPreserve (collecting)
[ ]  521    0    0   35 / 1000    26.2s test_prop_MultiPreserve (collecting)
[ ]  527    0    0   35 / 1000    27.1s test_prop_MultiPreserve (collecting)
[ ]  537    0    0   36 / 1000    27.2s test_prop_MultiPreserve (collecting)
[ ]  552    0    0   37 / 1000    29.8s test_prop_MultiPreserve (collecting)
[ ]  558    0    0   37 / 1000    30.4s test_prop_MultiPreserve (collecting)
[ ]  563    0    0   38 / 1000    31.5s test_prop_MultiPreserve (collecting)
[ ]  565    0    0   38 / 1000    34.0s test_prop_MultiPreserve (collecting)
[ ]  579    0    0   38 / 1000    34.6s test_prop_MultiPreserve (collecting)
[ ]  635    0    0   41 / 1000    34.7s test_prop_MultiPreserve (collecting)
[ ]  663    0    0   42 / 1000    35.6s test_prop_MultiPreserve (collecting)
[ ]  672    0    0   44 / 1000    36.3s test_prop_MultiPreserve (collecting)
[ ]  692    0    0   45 / 1000    36.4s test_prop_MultiPreserve (collecting)
[ ]  698    0    0   46 / 1000    37.2s test_prop_MultiPreserve (collecting)
[ ]  704    0    0   47 / 1000    38.1s test_prop_MultiPreserve (collecting)
[ ]  721    0    0   48 / 1000    40.5s test_prop_MultiPreserve (collecting)
[ ]  727    0    0   48 / 1000    41.1s test_prop_MultiPreserve (collecting)
[ ]  729    0    0   48 / 1000    43.6s test_prop_MultiPreserve (collecting)
[ ]  732    0    0   48 / 1000    43.7s test_prop_MultiPreserve (collecting)
[ ]  760    0    0   51 / 1000    46.3s test_prop_MultiPreserve (collecting)
[ ]  779    0    0   52 / 1000    46.4s test_prop_MultiPreserve (collecting)
[ ]  797    0    0   52 / 1000    46.9s test_prop_MultiPreserve (collecting)
[ ]  826    0    0   55 / 1000    47.9s test_prop_MultiPreserve (collecting)
[ ]  828    0    0   56 / 1000    48.1s test_prop_MultiPreserve (collecting)
[ ]  833    0    0   56 / 1000    48.3s test_prop_MultiPreserve (collecting)
[ ]  841    0    0   56 / 1000    49.1s test_prop_MultiPreserve (collecting)
[ ]  864    0    0   59 / 1000    51.6s test_prop_MultiPreserve (collecting)
[ ]  875    0    0   60 / 1000    52.2s test_prop_MultiPreserve (collecting)
[ ]  883    0    0   60 / 1000    52.3s test_prop_MultiPreserve (collecting)
[ ]  894    0    0   61 / 1000    53.1s test_prop_MultiPreserve (collecting)
[ ]  907    0    0   61 / 1000    53.2s test_prop_MultiPreserve (collecting)
[ ]  916    0    0   61 / 1000    54.0s test_prop_MultiPreserve (collecting)
[ ]  923    0    0   61 / 1000    54.8s test_prop_MultiPreserve (collecting)
[ ]  968    0    0   67 / 1000    54.9s test_prop_MultiPreserve (collecting)
[ ]  976    0    0   69 / 1000    57.4s test_prop_MultiPreserve (collecting)
[ ]  990    0    0   70 / 1000    57.5s test_prop_MultiPreserve (collecting)
[ ]  998    0    0   70 / 1000    59.8s test_prop_MultiPreserve (collecting)
[ ] 1000    0    0   71 / 1000    60.2s test_prop_MultiPreserve (collecting)
[ ] 1005    0    0   71 / 1000    60.5s test_prop_MultiPreserve (collecting)
[ ] 1009    0    0   72 / 1000    62.7s test_prop_MultiPreserve (collecting)
[ ] 1029    0    0   73 / 1000    62.9s test_prop_MultiPreserve (collecting)
[ ] 1035    0    0   74 / 1000    65.3s test_prop_MultiPreserve (collecting)
[ ] 1046    0    0   74 / 1000    66.1s test_prop_MultiPreserve (collecting)
[ ] 1052    0    0   75 / 1000    68.4s test_prop_MultiPreserve (collecting)
[ ] 1079    0    0   76 / 1000    68.6s test_prop_MultiPreserve (collecting)
[ ] 1122    0    0   79 / 1000    68.7s test_prop_MultiPreserve (collecting)
[ ] 1150    0    0   81 / 1000    71.3s test_prop_MultiPreserve (collecting)
