[prop_MultiPreserve|
generated error fail pass / total     time test name
[ ]    0    0    0    0 / 1000     0.0s test_prop_MultiPreserve
[ ]  458    0    0   42 / 1000    20.8s test_prop_MultiPreserve (collecting)
[ ]  487    0    0   44 / 1000    23.2s test_prop_MultiPreserve (collecting)
[ ]  520    0    0   47 / 1000    25.6s test_prop_MultiPreserve (collecting)
[ ]  541    0    0   47 / 1000    26.4s test_prop_MultiPreserve (collecting)
[ ]  551    0    0   47 / 1000    28.6s test_prop_MultiPreserve (collecting)
[ ]  576    0    0   49 / 1000    28.9s test_prop_MultiPreserve (collecting)
[ ]  578    0    0   49 / 1000    29.5s test_prop_MultiPreserve (collecting)
[ ]  595    0    0   53 / 1000    30.0s test_prop_MultiPreserve (collecting)
[ ]  626    0    0   56 / 1000    30.3s test_prop_MultiPreserve (collecting)
[ ]  630    0    0   56 / 1000    30.6s test_prop_MultiPreserve (collecting)
[ ]  656    0    0   56 / 1000    30.7s test_prop_MultiPreserve (collecting)
[ ]  665    0    0   56 / 1000    31.5s test_prop_MultiPreserve (collecting)
[ ]  718    0    0   61 / 1000    31.9s test_prop_MultiPreserve (collecting)
[ ]  726    0    0   62 / 1000    32.7s test_prop_MultiPreserve (collecting)
[ ]  739    0    0   62 / 1000    32.8s test_prop_MultiPreserve (collecting)
[ ]  752    0    0   64 / 1000    33.0s test_prop_MultiPreserve (collecting)
[ ]  762    0    0   64 / 1000    33.4s test_prop_MultiPreserve (collecting)
[ ]  774    0    0   64 / 1000    34.1s test_prop_MultiPreserve (collecting)
[ ]  775    0    0   64 / 1000    34.8s test_prop_MultiPreserve (collecting)
[ ]  813    0    0   69 / 1000    35.2s test_prop_MultiPreserve (collecting)
[ ]  832    0    0   71 / 1000    35.3s test_prop_MultiPreserve (collecting)
[ ]  848    0    0   73 / 1000    36.1s test_prop_MultiPreserve (collecting)
[ ]  862    0    0   73 / 1000    36.2s test_prop_MultiPreserve (collecting)
[ ]  890    0    0   73 / 1000    38.7s test_prop_MultiPreserve (collecting)
[ ]  895    0    0   74 / 1000    38.9s test_prop_MultiPreserve (collecting)
[ ]  925    0    0   75 / 1000    39.4s test_prop_MultiPreserve (collecting)
[ ]  928    0    0   75 / 1000    39.6s test_prop_MultiPreserve (collecting)
[ ]  970    0    0   76 / 1000    42.0s test_prop_MultiPreserve (collecting)
[ ]  994    0    0   76 / 1000    42.9s test_prop_MultiPreserve (collecting)
[ ] 1017    0    0   78 / 1000    45.5s test_prop_MultiPreserve (collecting)
[ ] 1037    0    0   79 / 1000    46.1s test_prop_MultiPreserve (collecting)
[ ] 1053    0    0   81 / 1000    47.0s test_prop_MultiPreserve (collecting)
[ ] 1076    0    0   83 / 1000    47.8s test_prop_MultiPreserve (collecting)
[ ] 1086    0    0   85 / 1000    48.2s test_prop_MultiPreserve (collecting)
[ ] 1089    0    0   85 / 1000    50.6s test_prop_MultiPreserve (collecting)
[ ] 1096    0    0   86 / 1000    50.8s test_prop_MultiPreserve (collecting)
[ ] 1126    0    0   87 / 1000    53.6s test_prop_MultiPreserve (collecting)
[ ] 1152    0    0   91 / 1000    54.2s test_prop_MultiPreserve (collecting)
[ ] 1170    0    0   91 / 1000    54.3s test_prop_MultiPreserve (collecting)
[ ] 1180    0    0   92 / 1000    54.7s test_prop_MultiPreserve (collecting)
[✓] 1200    0    0   93 / 1000    54.8s test_prop_MultiPreserve
================================================================================
success (ran 1 tests)
|prop_MultiPreserve -> 54713.32]
[prop_MultiPreserve|
generated error fail pass / total     time test name
[ ]    0    0    0    0 / 1000     0.0s test_prop_MultiPreserve
[ ]    0    0    0    0 / 1000     0.0s test_prop_MultiPreserve (generating)
[ ]    4    0    0    1 / 1000     0.4s test_prop_MultiPreserve (collecting)
[ ]    7    0    0    1 / 1000     2.6s test_prop_MultiPreserve (collecting)
[ ]   33    0    0    2 / 1000     3.4s test_prop_MultiPreserve (collecting)
[ ]   43    0    0    3 / 1000     5.6s test_prop_MultiPreserve (collecting)
[ ]   72    0    0    6 / 1000     7.7s test_prop_MultiPreserve (collecting)
[ ]   81    0    0    7 / 1000     7.9s test_prop_MultiPreserve (collecting)
[ ]   95    0    0    8 / 1000     8.5s test_prop_MultiPreserve (collecting)
[ ]  113    0    0    9 / 1000     9.3s test_prop_MultiPreserve (collecting)
[ ]  128    0    0   10 / 1000     9.4s test_prop_MultiPreserve (collecting)
[ ]  161    0    0   13 / 1000    11.9s test_prop_MultiPreserve (collecting)
[ ]  184    0    0   15 / 1000    12.1s test_prop_MultiPreserve (collecting)
[ ]  196    0    0   15 / 1000    12.9s test_prop_MultiPreserve (collecting)
[ ]  244    0    0   19 / 1000    13.0s test_prop_MultiPreserve (collecting)
[ ]  254    0    0   19 / 1000    13.1s test_prop_MultiPreserve (collecting)
[ ]  261    0    0   20 / 1000    15.6s test_prop_MultiPreserve (collecting)
[ ]  284    0    0   24 / 1000    18.0s test_prop_MultiPreserve (collecting)
[ ]  307    0    0   25 / 1000    18.5s test_prop_MultiPreserve (collecting)
[ ]  322    0    0   25 / 1000    18.6s test_prop_MultiPreserve (collecting)
[ ]  325    0    0   26 / 1000    21.1s test_prop_MultiPreserve (collecting)
[ ]  328    0    0   26 / 1000    23.6s test_prop_MultiPreserve (collecting)
[ ]  344    0    0   27 / 1000    24.1s test_prop_MultiPreserve (collecting)
[ ]  370    0    0   29 / 1000    24.3s test_prop_MultiPreserve (collecting)
[ ]  405    0    0   31 / 1000    24.4s test_prop_MultiPreserve (collecting)
[ ]  408    0    0   32 / 1000    26.9s test_prop_MultiPreserve (collecting)
[ ]  409    0    0   32 / 1000    27.0s test_prop_MultiPreserve (collecting)
[ ]  415    0    0   32 / 1000    29.2s test_prop_MultiPreserve (collecting)
[ ]  429    0    0   35 / 1000    30.0s test_prop_MultiPreserve (collecting)
[ ]  431    0    0   35 / 1000    30.2s test_prop_MultiPreserve (collecting)
[ ]  444    0    0   35 / 1000    33.0s test_prop_MultiPreserve (collecting)
[ ]  464    0    0   39 / 1000    33.1s test_prop_MultiPreserve (collecting)
[ ]  466    0    0   39 / 1000    33.2s test_prop_MultiPreserve (collecting)
[ ]  483    0    0   40 / 1000    34.1s test_prop_MultiPreserve (collecting)
[ ]  490    0    0   40 / 1000    34.2s test_prop_MultiPreserve (collecting)
[ ]  509    0    0   40 / 1000    35.0s test_prop_MultiPreserve (collecting)
[ ]  513    0    0   40 / 1000    35.7s test_prop_MultiPreserve (collecting)
[ ]  526    0    0   42 / 1000    36.5s test_prop_MultiPreserve (collecting)
[ ]  551    0    0   44 / 1000    38.9s test_prop_MultiPreserve (collecting)
[ ]  571    0    0   46 / 1000    39.0s test_prop_MultiPreserve (collecting)
[ ]  575    0    0   46 / 1000    39.6s test_prop_MultiPreserve (collecting)
[ ]  591    0    0   46 / 1000    39.7s test_prop_MultiPreserve (collecting)
[ ]  622    0    0   48 / 1000    39.8s test_prop_MultiPreserve (collecting)
[ ]  655    0    0   51 / 1000    40.3s test_prop_MultiPreserve (collecting)
[ ]  675    0    0   51 / 1000    40.5s test_prop_MultiPreserve (collecting)
[ ]  679    0    0   51 / 1000    40.8s test_prop_MultiPreserve (collecting)
[ ]  715    0    0   54 / 1000    40.9s test_prop_MultiPreserve (collecting)
[ ]  742    0    0   55 / 1000    41.0s test_prop_MultiPreserve (collecting)
[ ]  747    0    0   55 / 1000    41.8s test_prop_MultiPreserve (collecting)
[ ]  758    0    0   56 / 1000    42.1s test_prop_MultiPreserve (collecting)
[ ]  795    0    0   58 / 1000    42.2s test_prop_MultiPreserve (collecting)
[ ]  798    0    0   58 / 1000    43.0s test_prop_MultiPreserve (collecting)
[ ]  812    0    0   60 / 1000    43.1s test_prop_MultiPreserve (collecting)
[ ]  844    0    0   64 / 1000    43.2s test_prop_MultiPreserve (collecting)
[ ]  866    0    0   64 / 1000    44.1s test_prop_MultiPreserve (collecting)
[ ]  879    0    0   66 / 1000    44.8s test_prop_MultiPreserve (collecting)
[ ]  900    0    0   70 / 1000    44.9s test_prop_MultiPreserve (collecting)
[ ]  907    0    0   70 / 1000    45.7s test_prop_MultiPreserve (collecting)
[ ]  953    0    0   77 / 1000    45.8s test_prop_MultiPreserve (collecting)
[ ]  958    0    0   77 / 1000    46.6s test_prop_MultiPreserve (collecting)
[ ]  976    0    0   78 / 1000    46.7s test_prop_MultiPreserve (collecting)
[ ] 1003    0    0   79 / 1000    47.1s test_prop_MultiPreserve (collecting)
[ ] 1017    0    0   80 / 1000    47.9s test_prop_MultiPreserve (collecting)
[ ] 1048    0    0   81 / 1000    48.0s test_prop_MultiPreserve (collecting)
[ ] 1072    0    0   83 / 1000    48.2s test_prop_MultiPreserve (collecting)
[ ] 1075    0    0   83 / 1000    48.9s test_prop_MultiPreserve (collecting)
[ ] 1103    0    0   84 / 1000    49.3s test_prop_MultiPreserve (collecting)
[ ] 1110    0    0   84 / 1000    50.1s test_prop_MultiPreserve (collecting)
[ ] 1135    0    0   85 / 1000    50.2s test_prop_MultiPreserve (collecting)
[ ] 1138    0    0   87 / 1000    51.0s test_prop_MultiPreserve (collecting)
[ ] 1143    0    0   87 / 1000    51.2s test_prop_MultiPreserve (collecting)
[ ] 1158    0    0   87 / 1000    51.6s test_prop_MultiPreserve (collecting)
[ ] 1167    0    0   88 / 1000    51.9s test_prop_MultiPreserve (collecting)
[ ] 1171    0    0   88 / 1000    52.2s test_prop_MultiPreserve (collecting)
[ ] 1186    0    0   90 / 1000    54.6s test_prop_MultiPreserve (collecting)
[ ] 1192    0    0   91 / 1000    55.4s test_prop_MultiPreserve (collecting)
[ ] 1198    0    0   91 / 1000    56.2s test_prop_MultiPreserve (collecting)
[✓] 1200    0    0   91 / 1000    56.2s test_prop_MultiPreserve
================================================================================
success (ran 1 tests)
|prop_MultiPreserve -> 56142.81]
[prop_MultiPreserve|
generated error fail pass / total     time test name
[ ]    0    0    0    0 / 1000     0.0s test_prop_MultiPreserve
[ ]    0    0    0    0 / 1000     0.0s test_prop_MultiPreserve (generating)
[ ]   22    0    0    1 / 1000     0.8s test_prop_MultiPreserve (collecting)
[ ]   57    0    0    2 / 1000     0.9s test_prop_MultiPreserve (collecting)
[ ]   60    0    0    3 / 1000     3.3s test_prop_MultiPreserve (collecting)
[ ]   80    0    0    8 / 1000     4.0s test_prop_MultiPreserve (collecting)
[ ]   89    0    0    8 / 1000     4.1s test_prop_MultiPreserve (collecting)
[ ]   91    0    0    8 / 1000     4.2s test_prop_MultiPreserve (collecting)
[ ]   98    0    0    8 / 1000     4.4s test_prop_MultiPreserve (collecting)
[ ]  110    0    0   10 / 1000     4.5s test_prop_MultiPreserve (collecting)
[ ]  120    0    0   11 / 1000     4.7s test_prop_MultiPreserve (collecting)
[ ]  124    0    0   11 / 1000     4.9s test_prop_MultiPreserve (collecting)
[ ]  125    0    0   11 / 1000     5.6s test_prop_MultiPreserve (collecting)
[ ]  126    0    0   11 / 1000     5.9s test_prop_MultiPreserve (collecting)
[ ]  188    0    0   13 / 1000     6.0s test_prop_MultiPreserve (collecting)
[ ]  197    0    0   14 / 1000     6.7s test_prop_MultiPreserve (collecting)
[ ]  215    0    0   14 / 1000     7.4s test_prop_MultiPreserve (collecting)
[ ]  227    0    0   16 / 1000     8.3s test_prop_MultiPreserve (collecting)
[ ]  242    0    0   17 / 1000     8.9s test_prop_MultiPreserve (collecting)
[ ]  251    0    0   17 / 1000     9.1s test_prop_MultiPreserve (collecting)
[ ]  281    0    0   18 / 1000     9.2s test_prop_MultiPreserve (collecting)
[ ]  288    0    0   18 / 1000     9.9s test_prop_MultiPreserve (collecting)
[ ]  295    0    0   18 / 1000    10.1s test_prop_MultiPreserve (collecting)
[ ]  306    0    0   19 / 1000    12.6s test_prop_MultiPreserve (collecting)
[ ]  321    0    0   21 / 1000    12.9s test_prop_MultiPreserve (collecting)
[ ]  361    0    0   22 / 1000    13.5s test_prop_MultiPreserve (collecting)
[ ]  397    0    0   27 / 1000    13.6s test_prop_MultiPreserve (collecting)
[ ]  426    0    0   29 / 1000    13.8s test_prop_MultiPreserve (collecting)
[ ]  450    0    0   31 / 1000    14.1s test_prop_MultiPreserve (collecting)
[ ]  457    0    0   31 / 1000    16.4s test_prop_MultiPreserve (collecting)
[ ]  464    0    0   32 / 1000    17.3s test_prop_MultiPreserve (collecting)
[ ]  474    0    0   33 / 1000    19.7s test_prop_MultiPreserve (collecting)
[ ]  486    0    0   33 / 1000    19.9s test_prop_MultiPreserve (collecting)
[ ]  504    0    0   33 / 1000    20.7s test_prop_MultiPreserve (collecting)
[ ]  506    0    0   33 / 1000    20.8s test_prop_MultiPreserve (collecting)
[ ]  525    0    0   33 / 1000    23.3s test_prop_MultiPreserve (collecting)
[ ]  560    0    0   37 / 1000    23.4s test_prop_MultiPreserve (collecting)
[ ]  566    0    0   38 / 1000    23.5s test_prop_MultiPreserve (collecting)
[ ]  567    0    0   38 / 1000    26.1s test_prop_MultiPreserve (collecting)
[ ]  579    0    0   40 / 1000    28.2s test_prop_MultiPreserve (collecting)
[ ]  593    0    0   40 / 1000    28.4s test_prop_MultiPreserve (collecting)
[ ]  595    0    0   40 / 1000    29.1s test_prop_MultiPreserve (collecting)
[ ]  605    0    0   41 / 1000    29.6s test_prop_MultiPreserve (collecting)
[ ]  626    0    0   41 / 1000    30.5s test_prop_MultiPreserve (collecting)
[ ]  638    0    0   41 / 1000    30.7s test_prop_MultiPreserve (collecting)
[ ]  645    0    0   41 / 1000    33.0s test_prop_MultiPreserve (collecting)
[ ]  652    0    0   41 / 1000    33.2s test_prop_MultiPreserve (collecting)
[ ]  657    0    0   41 / 1000    33.5s test_prop_MultiPreserve (collecting)
[ ]  689    0    0   42 / 1000    33.6s test_prop_MultiPreserve (collecting)
[ ]  702    0    0   43 / 1000    34.4s test_prop_MultiPreserve (collecting)
[ ]  708    0    0   43 / 1000    36.4s test_prop_MultiPreserve (collecting)
[ ]  709    0    0   43 / 1000    37.1s test_prop_MultiPreserve (collecting)
[ ]  730    0    0   43 / 1000    37.2s test_prop_MultiPreserve (collecting)
[ ]  771    0    0   48 / 1000    37.4s test_prop_MultiPreserve (collecting)
[ ]  808    0    0   51 / 1000    37.8s test_prop_MultiPreserve (collecting)
[ ]  824    0    0   53 / 1000    40.2s test_prop_MultiPreserve (collecting)
[ ]  836    0    0   53 / 1000    40.8s test_prop_MultiPreserve (collecting)
[ ]  840    0    0   53 / 1000    40.9s test_prop_MultiPreserve (collecting)
[ ]  856    0    0   55 / 1000    41.2s test_prop_MultiPreserve (collecting)
[ ]  874    0    0   55 / 1000    42.1s test_prop_MultiPreserve (collecting)
[ ]  876    0    0   56 / 1000    44.6s test_prop_MultiPreserve (collecting)
[ ]  913    0    0   56 / 1000    45.2s test_prop_MultiPreserve (collecting)
[ ]  934    0    0   59 / 1000    45.3s test_prop_MultiPreserve (collecting)
[ ]  951    0    0   61 / 1000    45.4s test_prop_MultiPreserve (collecting)
[ ]  953    0    0   61 / 1000    46.2s test_prop_MultiPreserve (collecting)
[ ]  985    0    0   63 / 1000    47.1s test_prop_MultiPreserve (collecting)
[ ] 1013    0    0   65 / 1000    47.2s test_prop_MultiPreserve (collecting)
[ ] 1031    0    0   65 / 1000    47.5s test_prop_MultiPreserve (collecting)
[ ] 1037    0    0   65 / 1000    47.6s test_prop_MultiPreserve (collecting)
[ ] 1064    0    0   65 / 1000    47.7s test_prop_MultiPreserve (collecting)
[ ] 1073    0    0   65 / 1000    47.8s test_prop_MultiPreserve (collecting)
[ ] 1089    0    0   66 / 1000    48.6s test_prop_MultiPreserve (collecting)
[ ] 1106    0    0   66 / 1000    49.3s test_prop_MultiPreserve (collecting)
[ ] 1124    0    0   68 / 1000    49.5s test_prop_MultiPreserve (collecting)
[ ] 1127    0    0   68 / 1000    51.8s test_prop_MultiPreserve (collecting)
[ ] 1131    0    0   68 / 1000    52.3s test_prop_MultiPreserve (collecting)
[ ] 1139    0    0   69 / 1000    52.4s test_prop_MultiPreserve (collecting)
[ ] 1144    0    0   70 / 1000    52.5s test_prop_MultiPreserve (collecting)
[ ] 1163    0    0   71 / 1000    53.1s test_prop_MultiPreserve (collecting)
[ ] 1164    0    0   71 / 1000    55.7s test_prop_MultiPreserve (collecting)
[ ] 1167    0    0   71 / 1000    56.4s test_prop_MultiPreserve (collecting)
[ ] 1175    0    0   72 / 1000    57.3s test_prop_MultiPreserve (collecting)
[ ] 1179    0    0   72 / 1000    57.5s test_prop_MultiPreserve (collecting)
[ ] 1194    0    0   73 / 1000    58.4s test_prop_MultiPreserve (collecting)
[ ] 1199    0    0   73 / 1000    59.2s test_prop_MultiPreserve (collecting)
[✓] 1200    0    0   73 / 1000    59.2s test_prop_MultiPreserve
================================================================================
success (ran 1 tests)
|prop_MultiPreserve -> 59013.59]
[prop_MultiPreserve|
generated error fail pass / total     time test name
[ ]    0    0    0    0 / 1000     0.0s test_prop_MultiPreserve
[ ]    0    0    0    0 / 1000     0.0s test_prop_MultiPreserve (generating)
[ ]    9    0    0    2 / 1000     0.1s test_prop_MultiPreserve (collecting)
[ ]   45    0    0    6 / 1000     1.0s test_prop_MultiPreserve (collecting)
[ ]   48    0    0    6 / 1000     3.1s test_prop_MultiPreserve (collecting)
[ ]   60    0    0    7 / 1000     4.1s test_prop_MultiPreserve (collecting)
[ ]   75    0    0    7 / 1000     5.0s test_prop_MultiPreserve (collecting)
[ ]   84    0    0    8 / 1000     5.3s test_prop_MultiPreserve (collecting)
[ ]  139    0    0   11 / 1000     6.1s test_prop_MultiPreserve (collecting)
[ ]  141    0    0   11 / 1000     7.1s test_prop_MultiPreserve (collecting)
[ ]  159    0    0   12 / 1000     7.2s test_prop_MultiPreserve (collecting)
[ ]  173    0    0   13 / 1000     7.3s test_prop_MultiPreserve (collecting)
[ ]  180    0    0   13 / 1000     8.1s test_prop_MultiPreserve (collecting)
[ ]  184    0    0   13 / 1000     8.9s test_prop_MultiPreserve (collecting)
[ ]  205    0    0   13 / 1000     9.8s test_prop_MultiPreserve (collecting)
[ ]  221    0    0   15 / 1000    11.9s test_prop_MultiPreserve (collecting)
[ ]  241    0    0   16 / 1000    12.0s test_prop_MultiPreserve (collecting)
[ ]  242    0    0   16 / 1000    12.4s test_prop_MultiPreserve (collecting)
[ ]  260    0    0   18 / 1000    12.6s test_prop_MultiPreserve (collecting)
[ ]  309    0    0   21 / 1000    12.8s test_prop_MultiPreserve (collecting)
[ ]  353    0    0   24 / 1000    12.9s test_prop_MultiPreserve (collecting)
[ ]  402    0    0   26 / 1000    13.0s test_prop_MultiPreserve (collecting)
[ ]  403    0    0   26 / 1000    14.0s test_prop_MultiPreserve (collecting)
[ ]  412    0    0   26 / 1000    14.2s test_prop_MultiPreserve (collecting)
[ ]  445    0    0   29 / 1000    16.4s test_prop_MultiPreserve (collecting)
[ ]  469    0    0   30 / 1000    16.6s test_prop_MultiPreserve (collecting)
[ ]  470    0    0   30 / 1000    17.5s test_prop_MultiPreserve (collecting)
[ ]  528    0    0   31 / 1000    17.7s test_prop_MultiPreserve (collecting)
[ ]  550    0    0   32 / 1000    17.8s test_prop_MultiPreserve (collecting)
[ ]  551    0    0   32 / 1000    20.2s test_prop_MultiPreserve (collecting)
[ ]  579    0    0   33 / 1000    22.5s test_prop_MultiPreserve (collecting)
[ ]  581    0    0   33 / 1000    23.3s test_prop_MultiPreserve (collecting)
[ ]  592    0    0   34 / 1000    24.2s test_prop_MultiPreserve (collecting)
[ ]  607    0    0   34 / 1000    24.9s test_prop_MultiPreserve (collecting)
[ ]  618    0    0   35 / 1000    25.8s test_prop_MultiPreserve (collecting)
[ ]  646    0    0   38 / 1000    26.0s test_prop_MultiPreserve (collecting)
[ ]  666    0    0   40 / 1000    26.1s test_prop_MultiPreserve (collecting)
[ ]  678    0    0   40 / 1000    26.2s test_prop_MultiPreserve (collecting)
[ ]  683    0    0   41 / 1000    26.5s test_prop_MultiPreserve (collecting)
[ ]  708    0    0   44 / 1000    27.3s test_prop_MultiPreserve (collecting)
[ ]  712    0    0   44 / 1000    28.2s test_prop_MultiPreserve (collecting)
[ ]  754    0    0   45 / 1000    28.3s test_prop_MultiPreserve (collecting)
[ ]  759    0    0   45 / 1000    29.1s test_prop_MultiPreserve (collecting)
[ ]  793    0    0   51 / 1000    29.9s test_prop_MultiPreserve (collecting)
[ ]  795    0    0   51 / 1000    30.5s test_prop_MultiPreserve (collecting)
[ ]  829    0    0   54 / 1000    31.4s test_prop_MultiPreserve (collecting)
[ ]  844    0    0   55 / 1000    31.5s test_prop_MultiPreserve (collecting)
[ ]  879    0    0   57 / 1000    32.2s test_prop_MultiPreserve (collecting)
[ ]  900    0    0   60 / 1000    32.9s test_prop_MultiPreserve (collecting)
[ ]  914    0    0   61 / 1000    33.0s test_prop_MultiPreserve (collecting)
[ ]  933    0    0   62 / 1000    33.2s test_prop_MultiPreserve (collecting)
[ ]  935    0    0   62 / 1000    35.4s test_prop_MultiPreserve (collecting)
[ ]  974    0    0   64 / 1000    37.8s test_prop_MultiPreserve (collecting)
[ ] 1012    0    0   70 / 1000    40.2s test_prop_MultiPreserve (collecting)
[ ] 1017    0    0   70 / 1000    40.4s test_prop_MultiPreserve (collecting)
[ ] 1032    0    0   72 / 1000    40.9s test_prop_MultiPreserve (collecting)
[ ] 1086    0    0   74 / 1000    43.5s test_prop_MultiPreserve (collecting)
[ ] 1104    0    0   76 / 1000    44.3s test_prop_MultiPreserve (collecting)
[ ] 1127    0    0   77 / 1000    44.4s test_prop_MultiPreserve (collecting)
[ ] 1173    0    0   82 / 1000    44.5s test_prop_MultiPreserve (collecting)
[✓] 1200    0    0   85 / 1000    44.6s test_prop_MultiPreserve
================================================================================
success (ran 1 tests)
|prop_MultiPreserve -> 44504.69]
[prop_MultiPreserve|
generated error fail pass / total     time test name
[ ]    0    0    0    0 / 1000     0.0s test_prop_MultiPreserve
[ ]    0    0    0    0 / 1000     0.0s test_prop_MultiPreserve (generating)
[ ]    1    0    0    0 / 1000     0.8s test_prop_MultiPreserve (collecting)
[ ]   36    0    0    1 / 1000     1.0s test_prop_MultiPreserve (collecting)
[ ]   38    0    0    1 / 1000     1.7s test_prop_MultiPreserve (collecting)
[ ]   52    0    0    2 / 1000     2.1s test_prop_MultiPreserve (collecting)
[ ]   68    0    0    2 / 1000     4.4s test_prop_MultiPreserve (collecting)
[ ]   70    0    0    3 / 1000     4.6s test_prop_MultiPreserve (collecting)
[ ]   71    0    0    3 / 1000     5.2s test_prop_MultiPreserve (collecting)
[ ]   77    0    0    3 / 1000     6.1s test_prop_MultiPreserve (collecting)
[ ]   98    0    0    5 / 1000     8.3s test_prop_MultiPreserve (collecting)
[ ]  107    0    0    5 / 1000     9.1s test_prop_MultiPreserve (collecting)
[ ]  130    0    0    5 / 1000     9.9s test_prop_MultiPreserve (collecting)
[ ]  174    0    0    9 / 1000    10.1s test_prop_MultiPreserve (collecting)
[ ]  203    0    0   10 / 1000    11.1s test_prop_MultiPreserve (collecting)
[ ]  212    0    0   10 / 1000    11.8s test_prop_MultiPreserve (collecting)
[ ]  225    0    0   11 / 1000    14.1s test_prop_MultiPreserve (collecting)
[ ]  234    0    0   13 / 1000    14.5s test_prop_MultiPreserve (collecting)
[ ]  241    0    0   14 / 1000    15.1s test_prop_MultiPreserve (collecting)
[ ]  242    0    0   14 / 1000    15.2s test_prop_MultiPreserve (collecting)
[ ]  256    0    0   15 / 1000    17.9s test_prop_MultiPreserve (collecting)
[ ]  286    0    0   19 / 1000    19.1s test_prop_MultiPreserve (collecting)
[ ]  330    0    0   25 / 1000    19.2s test_prop_MultiPreserve (collecting)
[ ]  338    0    0   25 / 1000    20.0s test_prop_MultiPreserve (collecting)
[ ]  345    0    0   25 / 1000    20.7s test_prop_MultiPreserve (collecting)
[ ]  359    0    0   27 / 1000    20.8s test_prop_MultiPreserve (collecting)
[ ]  374    0    0   28 / 1000    21.6s test_prop_MultiPreserve (collecting)
[ ]  411    0    0   32 / 1000    22.0s test_prop_MultiPreserve (collecting)
[ ]  428    0    0   33 / 1000    22.1s test_prop_MultiPreserve (collecting)
[ ]  435    0    0   33 / 1000    24.4s test_prop_MultiPreserve (collecting)
[ ]  456    0    0   34 / 1000    25.2s test_prop_MultiPreserve (collecting)
[ ]  511    0    0   38 / 1000    25.3s test_prop_MultiPreserve (collecting)
[ ]  542    0    0   41 / 1000    26.2s test_prop_MultiPreserve (collecting)
[ ]  547    0    0   42 / 1000    26.4s test_prop_MultiPreserve (collecting)
[ ]  561    0    0   44 / 1000    26.7s test_prop_MultiPreserve (collecting)
[ ]  567    0    0   44 / 1000    28.9s test_prop_MultiPreserve (collecting)
[ ]  589    0    0   44 / 1000    31.1s test_prop_MultiPreserve (collecting)
[ ]  605    0    0   48 / 1000    33.3s test_prop_MultiPreserve (collecting)
[ ]  634    0    0   53 / 1000    33.4s test_prop_MultiPreserve (collecting)
[ ]  643    0    0   54 / 1000    33.5s test_prop_MultiPreserve (collecting)
[ ]  654    0    0   55 / 1000    35.9s test_prop_MultiPreserve (collecting)
[ ]  659    0    0   57 / 1000    36.4s test_prop_MultiPreserve (collecting)
[ ]  670    0    0   57 / 1000    38.8s test_prop_MultiPreserve (collecting)
[ ]  671    0    0   57 / 1000    38.9s test_prop_MultiPreserve (collecting)
[ ]  675    0    0   57 / 1000    39.6s test_prop_MultiPreserve (collecting)
[ ]  694    0    0   58 / 1000    40.4s test_prop_MultiPreserve (collecting)
[ ]  742    0    0   61 / 1000    40.5s test_prop_MultiPreserve (collecting)
[ ]  756    0    0   61 / 1000    42.9s test_prop_MultiPreserve (collecting)
[ ]  783    0    0   61 / 1000    43.0s test_prop_MultiPreserve (collecting)
[ ]  812    0    0   64 / 1000    43.1s test_prop_MultiPreserve (collecting)
[ ]  815    0    0   64 / 1000    45.5s test_prop_MultiPreserve (collecting)
[ ]  817    0    0   64 / 1000    48.0s test_prop_MultiPreserve (collecting)
[ ]  832    0    0   65 / 1000    48.1s test_prop_MultiPreserve (collecting)
[ ]  855    0    0   65 / 1000    48.2s test_prop_MultiPreserve (collecting)
[ ]  898    0    0   69 / 1000    48.3s test_prop_MultiPreserve (collecting)
[ ]  919    0    0   70 / 1000    48.5s test_prop_MultiPreserve (collecting)
[ ]  938    0    0   70 / 1000    48.7s test_prop_MultiPreserve (collecting)
[ ]  973    0    0   72 / 1000    49.5s test_prop_MultiPreserve (collecting)
[ ]  987    0    0   72 / 1000    49.6s test_prop_MultiPreserve (collecting)
[ ]  989    0    0   72 / 1000    51.8s test_prop_MultiPreserve (collecting)
[ ]  999    0    0   72 / 1000    51.9s test_prop_MultiPreserve (collecting)
[ ] 1013    0    0   73 / 1000    52.0s test_prop_MultiPreserve (collecting)
[ ] 1025    0    0   74 / 1000    52.3s test_prop_MultiPreserve (collecting)
[ ] 1026    0    0   74 / 1000    54.7s test_prop_MultiPreserve (collecting)
[ ] 1030    0    0   74 / 1000    56.9s test_prop_MultiPreserve (collecting)
[ ] 1046    0    0   76 / 1000    57.3s test_prop_MultiPreserve (collecting)
[ ] 1060    0    0   78 / 1000    58.3s test_prop_MultiPreserve (collecting)
[ ] 1062    0    0   78 / 1000    59.0s test_prop_MultiPreserve (collecting)
[ ] 1084    0    0   82 / 1000    59.8s test_prop_MultiPreserve (collecting)
[ ] 1112    0    0   84 / 1000    60.0s test_prop_MultiPreserve (collecting)
[ ] 1116    0    0   84 / 1000    62.3s test_prop_MultiPreserve (collecting)
[ ] 1136    0    0   84 / 1000    62.8s test_prop_MultiPreserve (collecting)
[ ] 1143    0    0   85 / 1000    65.2s test_prop_MultiPreserve (collecting)
[ ] 1157    0    0   87 / 1000    65.4s test_prop_MultiPreserve (collecting)
[ ] 1167    0    0   87 / 1000    65.5s test_prop_MultiPreserve (collecting)
